time_s,accel_x,accel_y,accel_z,magnitude
0.0,0.19868566120449307,-0.5723422673632172,9.475775592530074,9.495123735000371
0.020006668889629875,0.12416968945732604,-0.16795032289886924,9.677167677652362,9.679421453999272
0.04001333777925975,0.6088765624546684,0.054200903295937186,9.639554076131352,9.658916667664407
0.060020006668889625,1.1115059329306967,0.8286571576128505,9.812064368213454,9.909526996268148
0.0800266755585195,0.5355184905540358,0.5074266817104824,9.964380623795638,9.991653672286231
0.10003334444814937,0.6303352625446891,0.01019374237895243,10.329139341192137,10.348359579438382
0.12004001333777925,1.413576298390021,0.6176957671578186,10.027586032367967,10.145552111574602
0.14004668222740912,1.1069053080062057,0.05802308060803896,9.69017285757036,9.753361269242973
0.160053351117039,0.5894013301448332,0.8854906579883122,10.545257754225656,10.598771095576005
0.18006002000666887,0.9318534983168445,0.4450809835949347,9.984459299788197,10.037722626841717
0.20006668889629875,0.4306587285069394,0.5707440482240101,10.244877650196338,10.269797163357941
0.22007335778592862,0.299525177643278,0.9953899137829387,10.417576632112027,10.469308444134676
0.2400800266755585,0.4276262624887696,0.19674424281383546,10.358565108137752,10.369254728136413
0.2600866955651884,-0.6063127913646886,0.1357618000665632,10.635753914222015,10.653886980403849
0.28009336445481825,-0.7109156729024824,0.3392187840872468,10.45365807823348,10.483293265671437
0.3001000333444481,-0.4247434395299412,0.7735330095297381,10.047628948430441,10.086307936583795
0.320106702234078,-0.7736534925718889,-0.05655690436894434,10.949313080021756,10.976757049982295
0.3401133711237079,-0.3927274918148119,-0.5222397415558186,10.337556396331411,10.358187171403108
0.36012004001333775,-1.0051120094292436,0.11278335787406732,10.212566357565084,10.262528043566185
0.3801267089029676,-1.2975755727497962,0.32874187546252,10.517745787681315,10.60258223462415
0.4001333777925975,-0.19979552572923553,0.43467979810308727,10.269851412298975,10.280987929653435
0.4201400466822274,-0.8896933378537434,-0.1546598135485716,10.27630977937272,10.31591084562966
0.44014671557185725,-0.7449467117716714,-0.22909523369784923,10.86129087399982,10.889218047183842
0.4601533844614871,-1.2750779557559588,0.1529469965779933,9.984311345815524,10.066562950043954
0.480160053351117,-0.8202023857276377,-0.8373132932372156,9.921447577958755,9.99044281034473
0.5001667222407469,-0.42463795506425717,-0.4698372929650338,9.999033657923531,10.019068747494924
0.5201733911303767,-0.7720520981128032,-0.3650205851816192,10.230829347235831,10.266409966588547
0.5401800600200066,0.011865047128662987,-0.346661168030059,9.401458227232627,9.407854779021804
0.5601867289096365,-0.19837276283145525,-0.6827138422594154,9.207240395121255,9.234648105748189
0.5801933977992664,0.10336690205914364,-0.5557526038867073,9.564428711263044,9.581119049777067
0.6002000666888962,0.14630556240239273,-1.3360394809972895,9.194930344886245,9.292639606682446
0.6202067355785261,1.2751145925923228,-0.7970827286111788,9.503798633984417,9.622029233785158
0.640213404468156,0.6487858068608412,-0.4600044471538483,9.730424256064962,9.762872698012751
0.6602200733577859,0.3177313081087358,-0.8736567055115345,9.263820916153596,9.310349466577643
0.6802267422474157,1.1186977770867408,-0.5310353503957004,9.057935511432522,9.142192241967953
0.7002334111370456,0.309948536531796,-0.37196842680628334,9.465865382526564,9.478240134431799
0.7202400800266755,0.8497409264641911,-0.554601732195503,9.667574058371578,9.720680577899964
0.7402467489163054,-0.0888237844758063,-0.33624268574862193,8.86919531961964,8.876011177661448
0.7602534178059352,0.05718520260837101,-0.6029483629703374,9.598160911856995,9.617250634443582
0.7802600866955651,0.5306197488242543,-0.2957243842667254,9.577541667412168,9.596786682025838
0.800266755585195,0.5876408774240947,0.03502008041396745,9.604941134835828,9.62296432553469
0.8202734244748249,0.18628140097585044,-0.011894315650717815,9.676906975961995,9.678707085996365
0.8402800933644547,-0.10904747586597344,-0.14454734601713057,9.97098991636093,9.97263381456497
0.8602867622540846,-0.3605509463305847,0.188361776721569,9.208968966013693,9.217949151564728
0.8802934311437145,-0.996598767017107,0.4224143073973987,9.360397727994082,9.42277499337381
0.9003001000333444,-0.8375515356261605,-0.3247412281026298,9.220493254761193,9.264148385100274
0.9203067689229742,-0.8502738781318517,0.7135813132790132,9.369856377632633,9.4353787680176
0.9403134378126041,-0.3256203199879872,0.3322913576576773,9.858599082072294,9.869570507382768
0.960320106702234,-0.6553157073031801,0.6182855025390801,9.029964844872321,9.074799212022175
0.9803267755918639,-1.5018577672811442,0.8961401470957768,9.214700685486239,9.379197867594014
1.0003334444814937,-0.6302739331745046,0.15959613872782819,9.93002491160874,9.951286896854409
1.0203401133711236,-0.8384660947206699,0.37942755845583487,9.870484546819691,9.913296921464534
1.0403467822607535,-0.8448351787231467,0.513405680618644,9.50627633898995,9.557542660398637
1.0603534511503834,-0.18976310318762318,0.3589283657877795,9.924769161053707,9.933070145091154
1.0803601200400132,0.1397464153419235,1.0951275890977592,9.825855902616606,9.887683131855995
1.1003667889296431,0.27553877373621005,0.2851560266154489,10.22972221456861,10.23740456183039
1.120373457819273,-0.25203645717491013,0.3307506991428636,9.858529573858075,9.867295665954428
1.1403801267089029,0.13632491508247224,0.5026614261067004,10.200068501299297,10.213356471942314
1.1603867955985327,0.5556192248278706,0.014606188777819329,10.740131324383071,10.754503564960281
1.1803934644881626,0.9548655074863884,0.1819306037298914,10.180347966820543,10.226649089878265
1.2004001333777925,0.4857255874408431,0.3144266624445004,10.066666079297299,10.083281183445475
1.2204068022674224,0.6813458450573799,0.03291025395929882,10.316458640895608,10.338986127019528
1.2404134711570522,0.3527685618626698,0.015314623870579972,10.034292816781802,10.040503599365016
1.2604201400466821,0.3159684215411877,-0.20589075591751915,10.90015099847417,10.906673133285006
1.280426808936312,1.0781087323480214,-0.5907845029703818,10.272886746781303,10.346185136556855
1.3004334778259419,1.2158487222892993,-0.1262188839109326,10.16686247860421,10.24008359248099
1.3204401467155717,0.530475387573859,0.22258744334157038,10.022303098300924,10.03880016241818
1.3404468156052016,0.8181072044456421,-0.3726657291564186,10.620523188952093,10.658503269724257
1.3604534844948315,0.3975199642588296,-0.3763115016298476,10.563706106501737,10.577878765271672
1.3804601533844614,-0.18190194748611144,-0.29169695077589464,10.160225846728006,10.16603977397841
1.4004668222740912,0.040102669032607285,-0.9245911994954403,10.481864151361854,10.522640029852429
1.4204734911637211,0.335482680460466,-0.06496552769406794,9.849479297758512,9.855405196421454
1.440480160053351,-0.45507797480101814,-0.5338736284210829,10.344363352810879,10.368122790035292
1.4604868289429809,0.04656364058274043,-0.1103638402099032,10.405402369816903,10.406091813339021
1.4804934978326107,-1.7362056745168015,-0.8115542752162441,10.756601608540333,10.92600149417428
1.5005001667222406,-0.4334704568655297,-0.024512063931969474,9.982430000599168,9.991867002473347
1.5205068356118705,-0.7624778283270531,-0.3027262082729527,9.794281475214143,9.82857900266303
1.5405135045015004,-0.9113185371712059,-0.3225461325939793,9.868568009639512,9.915804155222286
1.5605201733911302,-0.709068494963351,-0.3603424476446281,9.691451483953403,9.724034999728596
1.5805268422807601,-1.4568380149036704,-0.4374215117247269,10.445033859772966,10.555209467954285
1.60053351117039,-0.6319776911092776,0.07322463392119122,10.457250691898418,10.476585783655029
1.6205401800600199,-0.2558236714928148,-0.16238208428792855,10.035010670640537,10.0395842967756
1.6405468489496497,0.35825332007893873,-0.7075218376602151,10.249972289017958,10.280606232987902
1.6605535178392796,-0.26257450067102306,-0.36280138116070904,9.867468592927276,9.877626569322254
1.6805601867289095,-0.19820848330898191,0.006984188427784768,9.742223903870597,9.744242503904102
1.7005668556185394,0.09855936722595715,0.24469608608115845,9.614824183575942,9.618442400123223
