time_s,accel_x,accel_y,accel_z,magnitude
0.0,0.03061608624053398,0.046992562303427673,9.805697303506232,9.805857701070208
0.020006668889629875,0.04293650809641781,-0.07515923779015309,9.809020322887791,9.809402232020991
0.04001333777925975,0.01994759648542178,-0.013111802235098525,9.811928846357628,9.811957883722714
0.060020006668889625,-0.0776999076384708,-0.0016664009352533897,9.838405843849387,9.838712802029992
0.0800266755585195,-0.006216897301110388,0.0006363463359852433,9.787583480745399,9.787585475862212
0.10003334444814937,-0.04622830299667661,0.007219842243123248,9.78460959025462,9.784721458264546
0.12004001333777925,-0.008104230916722955,0.024417592792379726,9.84709859226429,9.847132200959317
0.14004668222740912,0.03920016944535576,-0.0014162975618140345,9.796120657743561,9.796199191536147
0.160053351117039,0.012206033434998907,-0.014722331285747228,9.77210893939269,9.772127652545745
0.18006002000666887,0.045923634655897314,-0.016303573786387825,9.795446101737005,9.795567319904086
0.20006668889629875,0.013670156828541573,-0.024460632081534185,9.80009841794268,9.800138478464076
0.22007335778592862,-0.0519330375867561,0.03150173297307461,9.856648881831774,9.856836032890516
0.2400800266755585,-0.10083388026290939,-0.025861139179060584,9.837744786371303,9.838295520653173
0.2600866955651884,0.005952350467183613,0.03387084436032978,9.844425618498967,9.844485686044372
0.28009336445481825,-0.008557058654046615,0.0007599632903948401,9.834599209270404,9.834602961369567
0.3001000333444481,-0.03907782957527529,-0.020850192274245182,9.83838731014846,9.83848701131289
0.320106702234078,-0.06802508998605512,0.024736288629765395,9.78935753620259,9.789625134214754
0.3401133711237079,-0.02938972853890837,-0.02909815698892473,9.804041935339397,9.804129167283406
0.36012004001333775,-0.0077796593945910425,0.025527361629128515,9.780302540609293,9.780338948888256
0.3801267089029676,0.026635112948255605,0.008509044847671395,9.80368535908389,9.803725233450894
0.4001333777925975,0.007545243262719202,-0.02385298756367683,9.830523149728043,9.830554983979825
0.4201400466822274,0.06432268988690916,0.021145392613382365,9.814037498544367,9.814271066100531
0.44014671557185725,-0.04142416224181577,0.02186358902754555,9.849344424568809,9.849455800780431
0.4601533844614871,0.03524235568229733,0.04630078423239831,9.775757526233184,9.775930697276824
0.480160053351117,0.001891949725149117,0.03864588049637184,9.825007150520948,9.82508333762828
0.5001667222407469,0.027786764964743384,0.019650960829051316,9.77255091594392,9.772610176881358
0.5201733911303767,-0.017460594530621744,-0.045103638048350526,9.81282529407521,9.812944484840868
0.5401800600200066,0.042867214955623595,0.09794347952696228,9.832210002676694,9.83279126494789
0.5601867289096365,0.011808990333809711,-0.05614464844287241,9.803564922995275,9.803732803028897
0.5801933977992664,-0.027177799396709976,0.037970526971292363,9.82653379812261,9.826644741688003
0.6002000666888962,-0.00048096115652752593,0.01725135267545194,9.781208029955012,9.781223255081605
0.6202067355785261,-0.00958223435748398,-0.046965694899244584,9.760089300654109,9.760207003565828
0.640213404468156,0.01956713402551175,-0.004972037555139967,9.826710888674635,9.826731627733
0.6602200733577859,-0.04719106997498035,-0.0031501154497856187,9.862320307022273,9.862433713775552
0.6802267422474157,-0.001174068084627782,0.052223308632420945,9.780118651794904,9.780258150764066
0.7002334111370456,0.015812290105973233,-0.02853243601120846,9.846665825403205,9.846719860216727
0.7202400800266755,0.0013209322877213293,-0.010477800256974158,9.811302702264493,9.811308385970898
0.7402467489163054,0.053877649775559824,-0.09344278420085052,9.769929254349208,9.770524652752943
0.7602534178059352,0.0309609109628421,0.0693905117249431,9.776054840959436,9.776350130522715
0.7802600866955651,-0.0002992318696298646,-0.04281872972080285,9.81047354320082,9.810566990495394
